"","CommonName","SamplingEventIdentifier","SurveyAreaIdentifier","RouteIdentifier","Locality","SiteCode","collection","survey_day","survey_month","survey_year","survey_week","ProtocolCode","CollectorNumber","EffortUnits1","EffortMeasurement1","EffortUnits3","EffortMeasurement3","EffortUnits5","EffortMeasurement5","EffortUnits11","EffortMeasurement11","EffortUnits14","EffortMeasurement14","species_id","ScientificName","latitude","longitude","bcr","StateProvince","ObservationDescriptor","ObservationCount","ObservationDescriptor2","ObservationCount2","ObservationDescriptor3","ObservationCount3","date","doy","nstop","ObservationCount1"
"794","Barred Owl","ATOWLS-119135-3","100670","NB023","NB023-3","NB023-3","ATOWLS",1,5,2013,1,"37",1030368,"WindBeaufortStart",0,"TemperatureCelciusStart",14,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.229,-66.952087,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2013-05-01,121,10,0
"795","Barred Owl","ATOWLS-119174-2","100709","NB027","NB027-2","NB027-2","ATOWLS",3,4,2010,1,"37",1051826,"WindBeaufortStart",2,"TemperatureCelciusStart",13,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.420689,-66.778717,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2010-04-03,93,10,0
"796","Barred Owl","ATOWLS-119077-9","100616","NB017","NB017-9","NB017-9","ATOWLS",6,5,2001,1,"37",1074795,"WindBeaufortStart",0,"TemperatureCelciusStart",6,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",47.530842,-66.540024,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2001-05-06,126,10,0
"797","Barred Owl","ATOWLS-119099-5","100652","NB021","NB021-5","NB021-5","ATOWLS",28,4,2001,4,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",0,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.8064,-66.592659,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2001-04-28,118,10,0
"798","Barred Owl","ATOWLS-119099-8","100655","NB021","NB021-8","NB021-8","ATOWLS",28,4,2001,4,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",0,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.783939,-66.529907,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2001-04-28,118,10,0
"799","Barred Owl","ATOWLS-119175-10","100717","NB027","NB027-10","NB027-10","ATOWLS",9,4,2005,2,"37",1051826,"WindBeaufortStart",0,"TemperatureCelciusStart",9,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.28717,-66.748108,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2005-04-09,99,10,0
"800","Barred Owl","ATOWLS-119252-7","100774","NB033","NB033-7","NB033-7","ATOWLS",16,4,2001,2,"37",1074782,"WindBeaufortStart",0,"TemperatureCelciusStart",3,"Precipitation",0,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.937618,-66.241837,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",1,2001-04-16,106,10,1
"801","Barred Owl","ATOWLS-119254-7","100774","NB033","NB033-7","NB033-7","ATOWLS",11,4,2002,2,"37",1074911,"WindBeaufortStart",2,"TemperatureCelciusStart",6,"Precipitation",0,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.937618,-66.241837,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2002-04-11,101,10,0
"802","Barred Owl","ATOWLS-119137-1","100668","NB023","NB023-1","NB023-1","ATOWLS",6,5,2011,1,"37",1030368,"WindBeaufortStart",0,"TemperatureCelciusStart",8,"Precipitation",0,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",46.197189,-66.927391,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2011-05-06,126,7,0
"803","Barred Owl","ATOWLS-119102-1","100648","NB021","NB021-1","NB021-1","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.838322,-66.675423,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"804","Barred Owl","ATOWLS-119102-1","100648","NB021","NB021-1","NB021-1","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.838322,-66.675423,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"805","Barred Owl","ATOWLS-119102-2","100649","NB021","NB021-2","NB021-2","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.82338,-66.660202,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"806","Barred Owl","ATOWLS-119102-3","100650","NB021","NB021-3","NB021-3","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.82066,-66.635384,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"807","Barred Owl","ATOWLS-119177-6","100713","NB027","NB027-6","NB027-6","ATOWLS",2,5,2007,1,"37",1051826,"WindBeaufortStart",1,"TemperatureCelciusStart",13,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.353279,-66.754562,14,"NB","TotalCount",1,"1st Min.",1,"2nd Min.",1,2007-05-02,122,10,1
"808","Barred Owl","ATOWLS-119179-2","100709","NB027","NB027-2","NB027-2","ATOWLS",26,4,2009,4,"37",1051826,"WindBeaufortStart",1,"TemperatureCelciusStart",13,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.420689,-66.778717,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2009-04-26,116,10,0
"809","Barred Owl","ATOWLS-119210-9","100746","NB030","NB030-9","NB030-9","ATOWLS",25,4,2016,4,"37",1051830,"WindBeaufortStart",1,"TemperatureCelciusStart",NA,"Precipitation",0,"NoiseLevel",NA,"Repeat","0",7590,"Strix varia",45.352459,-66.191566,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2016-04-25,116,10,0
"810","Barred Owl","ATOWLS-119086-10","100637","NB019","NB019-10","NB019-10","ATOWLS",20,4,2001,3,"37",1074806,"WindBeaufortStart",2,"TemperatureCelciusStart",5,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.874,-66.25917,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2001-04-20,110,10,0
"811","Barred Owl","ATOWLS-119256-9","100776","NB033","NB033-9","NB033-9","ATOWLS",8,4,2004,1,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",7,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.976391,-66.210838,14,"NB","TotalCount",1,"1st Min.",1,"2nd Min.",1,2004-04-08,99,10,1
"812","Barred Owl","ATOWLS-119179-5","100712","NB027","NB027-5","NB027-5","ATOWLS",26,4,2009,4,"37",1051826,"WindBeaufortStart",1,"TemperatureCelciusStart",13,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.369469,-66.765221,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2009-04-26,116,10,0
"813","Barred Owl","ATOWLS-119179-5","100712","NB027","NB027-5","NB027-5","ATOWLS",26,4,2009,4,"37",1051826,"WindBeaufortStart",1,"TemperatureCelciusStart",13,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.369469,-66.765221,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2009-04-26,116,10,0
"814","Barred Owl","ATOWLS-119179-5","100712","NB027","NB027-5","NB027-5","ATOWLS",26,4,2009,4,"37",1051826,"WindBeaufortStart",1,"TemperatureCelciusStart",13,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.369469,-66.765221,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2009-04-26,116,10,0
"815","Barred Owl","ATOWLS-119102-6","100653","NB021","NB021-6","NB021-6","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.801079,-66.570129,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"816","Barred Owl","ATOWLS-119257-10","100777","NB033","NB033-10","NB033-10","ATOWLS",19,4,2005,3,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",13,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.998131,-66.19355,14,"NB","TotalCount",1,"1st Min.",1,"2nd Min.",0,2005-04-19,109,9,1
"817","Barred Owl","ATOWLS-119258-3","100770","NB033","NB033-3","NB033-3","ATOWLS",23,4,2006,3,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.928429,-66.198509,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-04-23,113,10,0
"818","Barred Owl","ATOWLS-119105-2","100649","NB021","NB021-2","NB021-2","ATOWLS",15,4,2012,2,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",1,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.82338,-66.660202,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2012-04-15,106,10,0
"819","Barred Owl","ATOWLS-119105-7","100654","NB021","NB021-7","NB021-7","ATOWLS",15,4,2012,2,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",1,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.793381,-66.548271,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2012-04-15,106,10,0
"820","Barred Owl","ATOWLS-119105-8","100655","NB021","NB021-8","NB021-8","ATOWLS",15,4,2012,2,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",1,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.783939,-66.529907,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2012-04-15,106,10,0
"821","Barred Owl","ATOWLS-119258-4","100771","NB033","NB033-4","NB033-4","ATOWLS",23,4,2006,3,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.918499,-66.219147,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-04-23,113,10,0
"822","Barred Owl","ATOWLS-119258-4","100771","NB033","NB033-4","NB033-4","ATOWLS",23,4,2006,3,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.918499,-66.219147,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-04-23,113,10,0
"823","Barred Owl","ATOWLS-119258-7","100774","NB033","NB033-7","NB033-7","ATOWLS",23,4,2006,3,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.937618,-66.241837,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-04-23,113,10,0
"824","Barred Owl","ATOWLS-119258-8","100775","NB033","NB033-8","NB033-8","ATOWLS",23,4,2006,3,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.953259,-66.229767,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-04-23,113,10,0
"825","Barred Owl","ATOWLS-119184-6","100713","NB027","NB027-6","NB027-6","ATOWLS",5,5,2008,1,"37",1051826,"WindBeaufortStart",0,"TemperatureCelciusStart",5,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.353279,-66.754562,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2008-05-05,126,10,0
"826","Barred Owl","ATOWLS-119184-7","100714","NB027","NB027-7","NB027-7","ATOWLS",5,5,2008,1,"37",1051826,"WindBeaufortStart",0,"TemperatureCelciusStart",5,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.336971,-66.745613,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",1,2008-05-05,126,10,1
"827","Barred Owl","ATOWLS-119185-2","100709","NB027","NB027-2","NB027-2","ATOWLS",28,4,2003,4,"37",1074774,"WindBeaufortStart",1,"TemperatureCelciusStart",15,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.420689,-66.778717,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2003-04-28,118,10,0
"828","Barred Owl","ATOWLS-119218-7","100744","NB030","NB030-7","NB030-7","ATOWLS",19,4,2001,3,"37",1077260,"WindBeaufortStart",3,"TemperatureCelciusStart",0,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.406471,-66.161507,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2001-04-19,109,10,0
"829","Barred Owl","ATOWLS-119108-7","100654","NB021","NB021-7","NB021-7","ATOWLS",5,5,2010,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",3,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.793381,-66.548271,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2010-05-05,125,10,0
"830","Barred Owl","ATOWLS-119108-8","100655","NB021","NB021-8","NB021-8","ATOWLS",5,5,2010,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",3,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.783939,-66.529907,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2010-05-05,125,10,0
"831","Barred Owl","ATOWLS-119108-8","100655","NB021","NB021-8","NB021-8","ATOWLS",5,5,2010,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",3,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.783939,-66.529907,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2010-05-05,125,10,0
"832","Barred Owl","ATOWLS-119259-1","100768","NB033","NB033-1","NB033-1","ATOWLS",28,4,2008,4,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",12,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.94017,-66.153267,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2008-04-28,119,10,0
"833","Barred Owl","ATOWLS-119259-9","100776","NB033","NB033-9","NB033-9","ATOWLS",28,4,2008,4,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",12,"Precipitation",NA,"NoiseLevel",3,"Repeat","0",7590,"Strix varia",45.976391,-66.210838,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2008-04-28,119,10,0
"834","Barred Owl","ATOWLS-119187-3","100720","NB028","NB028-3","NB028-3","ATOWLS",2,5,2011,1,"37",1051827,"WindBeaufortStart",0,"TemperatureCelciusStart",10,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.2015,-66.925308,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2011-05-02,122,10,0
"835","Barred Owl","ATOWLS-119228-3","100750","NB031","NB031-3","NB031-3","ATOWLS",30,4,2015,4,"37",1051830,"WindBeaufortStart",0,"TemperatureCelciusStart",9,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.450439,-66.208878,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2015-04-30,120,10,0
"836","Barred Owl","ATOWLS-119230-6","100753","NB031","NB031-6","NB031-6","ATOWLS",13,5,2014,2,"37",1051830,"WindBeaufortStart",0,"TemperatureCelciusStart",12,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.496899,-66.154999,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2014-05-13,133,10,0
"837","Barred Owl","ATOWLS-119110-10","100667","NB022","NB022-10","NB022-10","ATOWLS",4,5,2006,1,"37",1030387,"WindBeaufortStart",0,"TemperatureCelciusStart",16,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.26366,-66.797462,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-04,124,10,0
"838","Barred Owl","ATOWLS-119259-10","100777","NB033","NB033-10","NB033-10","ATOWLS",28,4,2008,4,"37",1074911,"WindBeaufortStart",1,"TemperatureCelciusStart",12,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.998131,-66.19355,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2008-04-28,119,10,0
"839","Barred Owl","ATOWLS-119266-4","100791","NB035","NB035-4","NB035-4","ATOWLS",14,5,2007,2,"37",1077266,"WindBeaufortStart",0,"TemperatureCelciusStart",13,"Precipitation",NA,"NoiseLevel",NA,"Repeat","0",7590,"Strix varia",46.427269,-66.013329,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2007-05-14,134,10,0
"840","Barred Owl","ATOWLS-119193-1","100718","NB028","NB028-1","NB028-1","ATOWLS",5,5,2014,1,"37",1051827,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.17017,-66.920609,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2014-05-05,125,9,0
"841","Barred Owl","ATOWLS-119193-3","100720","NB028","NB028-3","NB028-3","ATOWLS",5,5,2014,1,"37",1051827,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.2015,-66.925308,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2014-05-05,125,9,0
"842","Barred Owl","ATOWLS-119228-4","100751","NB031","NB031-4","NB031-4","ATOWLS",30,4,2015,4,"37",1051830,"WindBeaufortStart",0,"TemperatureCelciusStart",9,"Precipitation",0,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.464359,-66.19104,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2015-04-30,120,10,0
"843","Barred Owl","ATOWLS-119230-6","100753","NB031","NB031-6","NB031-6","ATOWLS",13,5,2014,2,"37",1051830,"WindBeaufortStart",0,"TemperatureCelciusStart",12,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.496899,-66.154999,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2014-05-13,133,10,0
"844","Barred Owl","ATOWLS-119231-1","100748","NB031","NB031-1","NB031-1","ATOWLS",14,5,2013,2,"37",1051830,"WindBeaufortStart",0,"TemperatureCelciusStart",11,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.433811,-66.235718,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2013-05-14,134,10,0
"845","Barred Owl","ATOWLS-119231-6","100753","NB031","NB031-6","NB031-6","ATOWLS",14,5,2013,2,"37",1051830,"WindBeaufortStart",0,"TemperatureCelciusStart",11,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.496899,-66.154999,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2013-05-14,134,10,0
"846","Barred Owl","ATOWLS-119198-2","100719","NB028","NB028-2","NB028-2","ATOWLS",27,4,2016,4,"37",1051827,"WindBeaufortStart",1,"TemperatureCelciusStart",7,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.185349,-66.917038,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2016-04-27,118,9,0
"847","Barred Owl","ATOWLS-119148-10","100687","NB024","NB024-10","NB024-10","ATOWLS",30,4,2006,4,"37",1051822,"WindBeaufortStart",0,"TemperatureCelciusStart",15,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.56041,-67.068169,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-04-30,120,10,0
"848","Barred Owl","ATOWLS-119100-3","100650","NB021","NB021-3","NB021-3","ATOWLS",10,5,2009,2,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",0,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.82066,-66.635384,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2009-05-10,130,10,0
"849","Barred Owl","ATOWLS-119272-4","100791","NB035","NB035-4","NB035-4","ATOWLS",19,4,2003,3,"37",1077266,"WindBeaufortStart",0,"TemperatureCelciusStart",4,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.427269,-66.013329,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2003-04-19,109,10,0
"850","Barred Owl","ATOWLS-119150-2","100679","NB024","NB024-2","NB024-2","ATOWLS",20,4,2009,3,"37",1051822,"WindBeaufortStart",0,"TemperatureCelciusStart",5,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.72868,-67.155708,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2009-04-20,110,9,0
"851","Barred Owl","ATOWLS-119241-4","100761","NB032","NB032-4","NB032-4","ATOWLS",11,5,2002,2,"37",1077269,"WindBeaufortStart",0,"TemperatureCelciusStart",9,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.700439,-66.140183,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2002-05-11,131,10,0
"852","Barred Owl","ATOWLS-119101-8","100655","NB021","NB021-8","NB021-8","ATOWLS",5,5,2007,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",0,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.783939,-66.529907,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2007-05-05,125,10,0
"853","Barred Owl","ATOWLS-119102-1","100648","NB021","NB021-1","NB021-1","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.838322,-66.675423,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"854","Barred Owl","ATOWLS-119153-1","100688","NB025","NB025-1","NB025-1","ATOWLS",21,4,2005,3,"37",1030464,"WindBeaufortStart",0,"TemperatureCelciusStart",5,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.653751,-66.74337,14,"NB","TotalCount",1,"1st Min.",1,"2nd Min.",1,2005-04-21,111,10,1
"855","Barred Owl","ATOWLS-119102-7","100654","NB021","NB021-7","NB021-7","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.793381,-66.548271,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"856","Barred Owl","ATOWLS-119102-8","100655","NB021","NB021-8","NB021-8","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.783939,-66.529907,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"857","Barred Owl","ATOWLS-119102-8","100655","NB021","NB021-8","NB021-8","ATOWLS",6,5,2006,1,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",10,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.783939,-66.529907,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2006-05-06,126,10,0
"858","Barred Owl","ATOWLS-119103-1","100648","NB021","NB021-1","NB021-1","ATOWLS",2,5,2005,1,"37",1051818,"WindBeaufortStart",0,"TemperatureCelciusStart",1,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.838322,-66.675423,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2005-05-02,122,10,0
"859","Barred Owl","ATOWLS-119246-9","100776","NB033","NB033-9","NB033-9","ATOWLS",26,4,2009,4,"37",1030374,"WindBeaufortStart",2,"TemperatureCelciusStart",15,"Precipitation",NA,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",45.976391,-66.210838,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2009-04-26,116,10,0
"860","Barred Owl","ATOWLS-119247-3","100770","NB033","NB033-3","NB033-3","ATOWLS",20,4,2010,3,"37",1030374,"WindBeaufortStart",1,"TemperatureCelciusStart",8,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.928429,-66.198509,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2010-04-20,110,10,0
"861","Barred Owl","ATOWLS-119103-8","100655","NB021","NB021-8","NB021-8","ATOWLS",2,5,2005,1,"37",1051818,"WindBeaufortStart",0,"TemperatureCelciusStart",1,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.783939,-66.529907,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2005-05-02,122,10,0
"862","Barred Owl","ATOWLS-119121-8","100665","NB022","NB022-8","NB022-8","ATOWLS",25,4,2004,4,"37",1030387,"WindBeaufortStart",1,"TemperatureCelciusStart",4,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.2346,-66.81572,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2004-04-25,116,10,0
"863","Barred Owl","ATOWLS-119105-5","100652","NB021","NB021-5","NB021-5","ATOWLS",15,4,2012,2,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",1,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.8064,-66.592659,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",1,2012-04-15,106,10,1
"864","Barred Owl","ATOWLS-119105-6","100653","NB021","NB021-6","NB021-6","ATOWLS",15,4,2012,2,"37",1051818,"WindBeaufortStart",1,"TemperatureCelciusStart",1,"Precipitation",0,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",46.801079,-66.570129,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2012-04-15,106,10,0
"865","Barred Owl","ATOWLS-119207-3","100730","NB029","NB029-3","NB029-3","ATOWLS",9,5,2005,2,"37",1077305,"WindBeaufortStart",1,"TemperatureCelciusStart",8,"Precipitation",0,"NoiseLevel",2,"Repeat","0",7590,"Strix varia",44.754459,-66.769463,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2005-05-09,129,9,0
"866","Barred Owl","ATOWLS-119161-9","100696","NB025","NB025-9","NB025-9","ATOWLS",26,4,2007,4,"37",1030464,"WindBeaufortStart",0,"TemperatureCelciusStart",12,"Precipitation",NA,"NoiseLevel",1,"Repeat","0",7590,"Strix varia",45.55611,-66.860504,14,"NB","TotalCount",1,"1st Min.",0,"2nd Min.",0,2007-04-26,116,10,0
